Year,Region,Index,Source,CO2eq,Unit
2017,British Columbia,3439,"Light Manufacturing, Construction and Forest Resources",2.49,Mt
2017,Canada,3440,National Inventory Total,725.01,Mt
2017,Canada,3441,Oil and Gas,196.5,Mt
2017,Canada,3442,Electricity,72.63,Mt
2017,Canada,3443,Transport,178.92,Mt
2017,Canada,3444,Heavy Industry,75.53,Mt
2017,Canada,3445,Buildings,86.63,Mt
2017,Canada,3446,Agriculture,64.33,Mt
2017,Canada,3447,Waste,26.72,Mt
2017,Canada,3448,Coal Production,2.23,Mt
2017,Canada,3449,"Light Manufacturing, Construction and Forest Resources",21.52,Mt
2017,Manitoba,3450,Provincial Inventory Total,21.81,Mt
2017,Manitoba,3451,Oil and Gas,0.98,Mt
2017,Manitoba,3452,Electricity,0.07,Mt
2017,Manitoba,3453,Transport,7.2,Mt
2017,Manitoba,3454,Heavy Industry,1.27,Mt
2017,Manitoba,3455,Buildings,2.82,Mt
2017,Manitoba,3456,Agriculture,6.87,Mt
2017,Manitoba,3457,Waste,1.39,Mt
2017,Manitoba,3458,"Light Manufacturing, Construction and Forest Resources",1.21,Mt
2017,New Brunswick,3459,Provincial Inventory Total,13.76,Mt
2017,New Brunswick,3460,Oil and Gas,3.25,Mt
2017,New Brunswick,3461,Electricity,3.49,Mt
2017,New Brunswick,3462,Transport,3.74,Mt
2017,New Brunswick,3463,Heavy Industry,0.77,Mt
2017,New Brunswick,3464,Buildings,1.09,Mt
2017,New Brunswick,3465,Agriculture,0.45,Mt
2017,New Brunswick,3466,Waste,0.63,Mt
2017,New Brunswick,3467,"Light Manufacturing, Construction and Forest Resources",0.35,Mt
2017,Newfoundland and Labrador,3468,Provincial Inventory Total,11.13,Mt
2017,Newfoundland and Labrador,3469,Oil and Gas,2.77,Mt
2017,Newfoundland and Labrador,3470,Electricity,1.53,Mt
2017,Newfoundland and Labrador,3471,Transport,4.17,Mt
2017,Newfoundland and Labrador,3472,Heavy Industry,0.59,Mt
2017,Newfoundland and Labrador,3473,Buildings,1.06,Mt
2017,Newfoundland and Labrador,3474,Agriculture,0.09,Mt
2017,Newfoundland and Labrador,3475,Waste,0.66,Mt
2017,Newfoundland and Labrador,3476,"Light Manufacturing, Construction and Forest Resources",0.26,Mt
2017,Northwest Territories,3477,Territorial Inventory Total,1.58,Mt
2017,Northwest Territories,3478,Oil and Gas,0.02,Mt
2017,Northwest Territories,3479,Electricity,x,Mt
2017,Northwest Territories,3480,Transport,0.84,Mt
2017,Northwest Territories,3481,Heavy Industry,0.3,Mt
2017,Northwest Territories,3482,Buildings,0.29,Mt
2017,Northwest Territories,3483,Waste,0.04,Mt
2017,Northwest Territories,3484,"Light Manufacturing, Construction and Forest Resources",x,Mt
2017,Nova Scotia,3485,Provincial Inventory Total,15.99,Mt
2017,Nova Scotia,3486,Oil and Gas,0.32,Mt
2017,Nova Scotia,3487,Electricity,6.72,Mt
2017,Nova Scotia,3488,Transport,5.13,Mt
2017,Nova Scotia,3489,Heavy Industry,0.42,Mt
2017,Nova Scotia,3490,Buildings,1.96,Mt
2017,Nova Scotia,3491,Agriculture,0.39,Mt
2017,Nova Scotia,3492,Waste,0.58,Mt
2017,Nova Scotia,3493,Coal Production,0.09,Mt
2017,Nova Scotia,3494,"Light Manufacturing, Construction and Forest Resources",0.37,Mt
2017,Nunavut,3495,Territorial Inventory Total,0.75,Mt
2017,Nunavut,3496,Electricity,x,Mt
2017,Nunavut,3497,Transport,0.53,Mt
2017,Nunavut,3498,Heavy Industry,0.03,Mt
2017,Nunavut,3499,Buildings,0.01,Mt
2017,Nunavut,3500,Waste,0.03,Mt
2017,Nunavut,3501,"Light Manufacturing, Construction and Forest Resources",x,Mt
2017,Ontario,3502,Provincial Inventory Total,158.94,Mt
2017,Ontario,3503,Oil and Gas,7.36,Mt
2017,Ontario,3504,Electricity,2.21,Mt
2017,Ontario,3505,Transport,56.07,Mt
2017,Ontario,3506,Heavy Industry,28.67,Mt
2017,Ontario,3507,Buildings,36.79,Mt
2017,Ontario,3508,Agriculture,11.34,Mt
2017,Ontario,3509,Waste,7.49,Mt
2017,Ontario,3510,"Light Manufacturing, Construction and Forest Resources",9.03,Mt
2017,Prince Edward Island,3511,Provincial Inventory Total,1.63,Mt
2017,Prince Edward Island,3512,Oil and Gas,0,Mt
2017,Prince Edward Island,3513,Electricity,0.01,Mt
2017,Prince Edward Island,3514,Transport,0.79,Mt
2017,Prince Edward Island,3515,Heavy Industry,0.01,Mt
2017,Prince Edward Island,3516,Buildings,0.32,Mt
2017,Prince Edward Island,3517,Agriculture,0.32,Mt
2017,Prince Edward Island,3518,Waste,0.09,Mt
2017,Prince Edward Island,3519,"Light Manufacturing, Construction and Forest Resources",0.11,Mt
2017,Quebec,3520,Provincial Inventory Total,80.25,Mt
2017,Quebec,3521,Oil and Gas,1.94,Mt
2017,Quebec,3522,Electricity,0.26,Mt
2017,Quebec,3523,Transport,33.14,Mt
2017,Quebec,3524,Heavy Industry,16.49,Mt
2017,Quebec,3525,Buildings,10.19,Mt
2017,Quebec,3526,Agriculture,8.27,Mt
2017,Quebec,3527,Waste,5.8,Mt
2017,Quebec,3528,"Light Manufacturing, Construction and Forest Resources",4.16,Mt
2017,Saskatchewan,3529,Provincial Inventory Total,79.39,Mt
2017,Saskatchewan,3530,Oil and Gas,28.2,Mt
2017,Saskatchewan,3531,Electricity,15.28,Mt
2017,Saskatchewan,3532,Transport,11.16,Mt
2017,Saskatchewan,3533,Heavy Industry,3.75,Mt
2017,Saskatchewan,3534,Buildings,3.65,Mt
2017,Saskatchewan,3535,Agriculture,15.27,Mt
2017,Saskatchewan,3536,Waste,1.38,Mt
2017,Saskatchewan,3537,Coal Production,0.03,Mt
2017,Saskatchewan,3538,"Light Manufacturing, Construction and Forest Resources",0.66,Mt
2017,Yukon,3539,Territorial Inventory Total,0.56,Mt
2017,Yukon,3540,Oil and Gas,0,Mt
2017,Yukon,3541,Electricity,0.02,Mt
2017,Yukon,3542,Transport,0.44,Mt
2017,Yukon,3543,Heavy Industry,0.02,Mt
2017,Yukon,3544,Buildings,0.04,Mt
2017,Yukon,3545,Waste,0.03,Mt
2017,Yukon,3546,"Light Manufacturing, Construction and Forest Resources",0.02,Mt
2018,Alberta,3547,Provincial Inventory Total,276.5,Mt
2018,Alberta,3548,Oil and Gas,146.64,Mt
2018,Alberta,3549,Electricity,31.44,Mt
2018,Alberta,3550,Transport,32.42,Mt
2018,Alberta,3551,Heavy Industry,17.33,Mt
2018,Alberta,3552,Buildings,21.43,Mt
2018,Alberta,3553,Agriculture,18.92,Mt
2018,Alberta,3554,Waste,5.18,Mt
2018,Alberta,3555,Coal Production,0.39,Mt
2018,Alberta,3556,"Light Manufacturing, Construction and Forest Resources",2.76,Mt
2018,British Columbia,3557,Provincial Inventory Total,65.76,Mt
2018,British Columbia,3558,Oil and Gas,13.53,Mt
2018,British Columbia,3559,Electricity,0.53,Mt
2018,British Columbia,3560,Transport,25.59,Mt
2018,British Columbia,3561,Heavy Industry,6.49,Mt
2018,British Columbia,3562,Buildings,8.2,Mt
2018,British Columbia,3563,Agriculture,2.98,Mt
2018,British Columbia,3564,Waste,3.56,Mt
2018,British Columbia,3565,Coal Production,1.98,Mt
2018,British Columbia,3566,"Light Manufacturing, Construction and Forest Resources",2.88,Mt
2018,Canada,3567,National Inventory Total,740.01,Mt
2018,Canada,3568,Oil and Gas,205.02,Mt
2018,Canada,3569,Electricity,62.76,Mt
2018,Canada,3570,Transport,184.05,Mt
2018,Canada,3571,Heavy Industry,77.49,Mt
2018,Canada,3572,Buildings,92.95,Mt
2018,Canada,3573,Agriculture,66.26,Mt
2018,Canada,3574,Waste,26.99,Mt
2018,Canada,3575,Coal Production,2.55,Mt
2018,Canada,3576,"Light Manufacturing, Construction and Forest Resources",21.94,Mt
2018,Manitoba,3577,Provincial Inventory Total,22.57,Mt
2018,Manitoba,3578,Oil and Gas,1.15,Mt
2018,Manitoba,3579,Electricity,0.04,Mt
2018,Manitoba,3580,Transport,7.66,Mt
2018,Manitoba,3581,Heavy Industry,1.35,Mt
2018,Manitoba,3582,Buildings,3.1,Mt
2018,Manitoba,3583,Agriculture,6.97,Mt
2018,Manitoba,3584,Waste,1.35,Mt
2018,Manitoba,3585,"Light Manufacturing, Construction and Forest Resources",0.94,Mt
2018,New Brunswick,3586,Provincial Inventory Total,13.56,Mt
2018,New Brunswick,3587,Oil and Gas,2.84,Mt
2018,New Brunswick,3588,Electricity,3.66,Mt
2018,New Brunswick,3589,Transport,3.69,Mt
2018,New Brunswick,3590,Heavy Industry,0.8,Mt
2018,New Brunswick,3591,Buildings,1.12,Mt
2018,New Brunswick,3592,Agriculture,0.46,Mt
2018,New Brunswick,3593,Waste,0.63,Mt
2018,New Brunswick,3594,"Light Manufacturing, Construction and Forest Resources",0.35,Mt
2018,Newfoundland and Labrador,3595,Provincial Inventory Total,10.93,Mt
2018,Newfoundland and Labrador,3596,Oil and Gas,2.83,Mt
2018,Newfoundland and Labrador,3597,Electricity,1.13,Mt
2018,Newfoundland and Labrador,3598,Transport,4.26,Mt
2018,Newfoundland and Labrador,3599,Heavy Industry,0.74,Mt
2018,Newfoundland and Labrador,3600,Buildings,0.89,Mt
2018,Newfoundland and Labrador,3601,Agriculture,0.09,Mt
2018,Newfoundland and Labrador,3602,Waste,0.65,Mt
2018,Newfoundland and Labrador,3603,"Light Manufacturing, Construction and Forest Resources",0.34,Mt
2018,Northwest Territories,3604,Territorial Inventory Total,1.6,Mt
2018,Northwest Territories,3605,Oil and Gas,0.02,Mt
2018,Northwest Territories,3606,Electricity,x,Mt
2018,Northwest Territories,3607,Transport,0.87,Mt
2018,Northwest Territories,3608,Heavy Industry,0.3,Mt
2018,Northwest Territories,3609,Buildings,0.29,Mt
2018,Northwest Territories,3610,Waste,0.04,Mt
2018,Northwest Territories,3611,"Light Manufacturing, Construction and Forest Resources",x,Mt
2018,Nova Scotia,3612,Provincial Inventory Total,16.54,Mt
2018,Nova Scotia,3613,Oil and Gas,0.21,Mt
2018,Nova Scotia,3614,Electricity,7.02,Mt
2018,Nova Scotia,3615,Transport,5.34,Mt
2018,Nova Scotia,3616,Heavy Industry,0.38,Mt
2018,Nova Scotia,3617,Buildings,1.99,Mt
2018,Nova Scotia,3618,Agriculture,0.39,Mt
2018,Nova Scotia,3619,Waste,0.56,Mt
2018,Nova Scotia,3620,Coal Production,0.14,Mt
2018,Nova Scotia,3621,"Light Manufacturing, Construction and Forest Resources",0.5,Mt
2018,Nunavut,3622,Territorial Inventory Total,0.74,Mt
2018,Nunavut,3623,Electricity,x,Mt
2018,Nunavut,3624,Transport,0.51,Mt
2018,Nunavut,3625,Heavy Industry,0.02,Mt
2018,Nunavut,3626,Buildings,0.01,Mt
2018,Nunavut,3627,Waste,0.03,Mt
2018,Nunavut,3628,"Light Manufacturing, Construction and Forest Resources",x,Mt
2018,Ontario,3629,Provincial Inventory Total,167.27,Mt
2018,Ontario,3630,Oil and Gas,7.61,Mt
2018,Ontario,3631,Electricity,3.45,Mt
2018,Ontario,3632,Transport,57.82,Mt
2018,Ontario,3633,Heavy Industry,28.69,Mt
2018,Ontario,3634,Buildings,41.32,Mt
2018,Ontario,3635,Agriculture,11.43,Mt
2018,Ontario,3636,Waste,7.62,Mt
2018,Ontario,3637,"Light Manufacturing, Construction and Forest Resources",9.32,Mt
2018,Prince Edward Island,3638,Provincial Inventory Total,1.62,Mt
2018,Prince Edward Island,3639,Oil and Gas,0,Mt
2018,Prince Edward Island,3640,Electricity,0,Mt
2018,Prince Edward Island,3641,Transport,0.77,Mt
2018,Prince Edward Island,3642,Heavy Industry,0.01,Mt
2018,Prince Edward Island,3643,Buildings,0.31,Mt
2018,Prince Edward Island,3644,Agriculture,0.34,Mt
2018,Prince Edward Island,3645,Waste,0.09,Mt
2018,Prince Edward Island,3646,"Light Manufacturing, Construction and Forest Resources",0.09,Mt
2018,Quebec,3647,Provincial Inventory Total,81.83,Mt
2018,Quebec,3648,Oil and Gas,2.43,Mt
2018,Quebec,3649,Electricity,0.3,Mt
2018,Quebec,3650,Transport,33.33,Mt
2018,Quebec,3651,Heavy Industry,16.7,Mt
2018,Quebec,3652,Buildings,10.2,Mt
2018,Quebec,3653,Agriculture,8.95,Mt
2018,Quebec,3654,Waste,5.86,Mt
2018,Quebec,3655,"Light Manufacturing, Construction and Forest Resources",4.05,Mt
2018,Saskatchewan,3656,Provincial Inventory Total,80.44,Mt
2018,Saskatchewan,3657,Oil and Gas,27.77,Mt
2018,Saskatchewan,3658,Electricity,14.91,Mt
2018,Saskatchewan,3659,Transport,11.3,Mt
2018,Saskatchewan,3660,Heavy Industry,4.65,Mt
2018,Saskatchewan,3661,Buildings,4.03,Mt
2018,Saskatchewan,3662,Agriculture,15.71,Mt
2018,Saskatchewan,3663,Waste,1.38,Mt
2018,Saskatchewan,3664,Coal Production,0.03,Mt
2018,Saskatchewan,3665,"Light Manufacturing, Construction and Forest Resources",0.65,Mt
2018,Yukon,3666,Territorial Inventory Total,0.65,Mt
2018,Yukon,3667,Oil and Gas,0,Mt
2018,Yukon,3668,Electricity,0.03,Mt
2018,Yukon,3669,Transport,0.49,Mt
2018,Yukon,3670,Heavy Industry,0.02,Mt
2018,Yukon,3671,Buildings,0.04,Mt
2018,Yukon,3672,Agriculture,0,Mt
2018,Yukon,3673,Waste,0.03,Mt
2018,Yukon,3674,"Light Manufacturing, Construction and Forest Resources",0.02,Mt
2019,Alberta,3675,Provincial Inventory Total,278.8,Mt
2019,Alberta,3676,Oil and Gas,146.8,Mt
2019,Alberta,3677,Electricity,31.08,Mt
2019,Alberta,3678,Transport,33.03,Mt
2019,Alberta,3679,Heavy Industry,18.47,Mt
2019,Alberta,3680,Buildings,21.57,Mt
2019,Alberta,3681,Agriculture,19.2,Mt
2019,Alberta,3682,Waste,5.19,Mt
2019,Alberta,3683,Coal Production,0.34,Mt
2019,Alberta,3684,"Light Manufacturing, Construction and Forest Resources",3.11,Mt
2019,British Columbia,3685,Provincial Inventory Total,65.03,Mt
2019,British Columbia,3686,Oil and Gas,12.67,Mt
2019,British Columbia,3687,Electricity,0.81,Mt
2019,British Columbia,3688,Transport,25.65,Mt
2019,British Columbia,3689,Heavy Industry,6.36,Mt
2019,British Columbia,3690,Buildings,8.56,Mt
2019,British Columbia,3691,Agriculture,2.96,Mt
2019,British Columbia,3692,Waste,3.56,Mt
2019,British Columbia,3693,Coal Production,1.97,Mt
2019,British Columbia,3694,"Light Manufacturing, Construction and Forest Resources",2.49,Mt
2019,Canada,3695,National Inventory Total,738.28,Mt
2019,Canada,3696,Oil and Gas,203.48,Mt
2019,Canada,3697,Electricity,61.78,Mt
2019,Canada,3698,Transport,185.46,Mt
2019,Canada,3699,Heavy Industry,77.35,Mt
2019,Canada,3700,Buildings,92.01,Mt
2019,Canada,3701,Agriculture,66.67,Mt
2019,Canada,3702,Waste,27.16,Mt
2019,Canada,3703,Coal Production,2.55,Mt
2019,Canada,3704,"Light Manufacturing, Construction and Forest Resources",21.83,Mt
2019,Manitoba,3705,Provincial Inventory Total,22.26,Mt
2019,Manitoba,3706,Oil and Gas,1.11,Mt
2019,Manitoba,3707,Electricity,0.04,Mt
2019,Manitoba,3708,Transport,7.5,Mt
2019,Manitoba,3709,Heavy Industry,1.26,Mt
2019,Manitoba,3710,Buildings,3.17,Mt
2019,Manitoba,3711,Agriculture,6.91,Mt
2019,Manitoba,3712,Waste,1.31,Mt
2019,Manitoba,3713,"Light Manufacturing, Construction and Forest Resources",0.96,Mt
2019,New Brunswick,3714,Provincial Inventory Total,13.15,Mt
2019,New Brunswick,3715,Oil and Gas,3.17,Mt
2019,New Brunswick,3716,Electricity,3.24,Mt
2019,New Brunswick,3717,Transport,3.6,Mt
2019,New Brunswick,3718,Heavy Industry,0.62,Mt
2019,New Brunswick,3719,Buildings,1.07,Mt
2019,New Brunswick,3720,Agriculture,0.45,Mt
2019,New Brunswick,3721,Waste,0.66,Mt
2019,New Brunswick,3722,"Light Manufacturing, Construction and Forest Resources",0.34,Mt
2019,Newfoundland and Labrador,3723,Provincial Inventory Total,11.14,Mt
2019,Newfoundland and Labrador,3724,Oil and Gas,2.86,Mt
2019,Newfoundland and Labrador,3725,Electricity,1.14,Mt
2019,Newfoundland and Labrador,3726,Transport,4.32,Mt
2019,Newfoundland and Labrador,3727,Heavy Industry,0.87,Mt
2019,Newfoundland and Labrador,3728,Buildings,0.91,Mt
2019,Newfoundland and Labrador,3729,Agriculture,0.09,Mt
2019,Newfoundland and Labrador,3730,Waste,0.65,Mt
2019,Newfoundland and Labrador,3731,"Light Manufacturing, Construction and Forest Resources",0.3,Mt
2019,Northwest Territories,3732,Territorial Inventory Total,1.58,Mt
2019,Northwest Territories,3733,Oil and Gas,0.06,Mt
2019,Northwest Territories,3734,Electricity,x,Mt
2019,Northwest Territories,3735,Transport,0.84,Mt
2019,Northwest Territories,3736,Heavy Industry,0.27,Mt
2019,Northwest Territories,3737,Buildings,0.31,Mt
2019,Northwest Territories,3738,Waste,0.04,Mt
2019,Northwest Territories,3739,"Light Manufacturing, Construction and Forest Resources",x,Mt
2019,Nova Scotia,3740,Provincial Inventory Total,16.12,Mt
2019,Nova Scotia,3741,Oil and Gas,0.02,Mt
2019,Nova Scotia,3742,Electricity,6.73,Mt
2019,Nova Scotia,3743,Transport,5.25,Mt
2019,Nova Scotia,3744,Heavy Industry,0.32,Mt
2019,Nova Scotia,3745,Buildings,2.16,Mt
2019,Nova Scotia,3746,Agriculture,0.39,Mt
2019,Nova Scotia,3747,Waste,0.58,Mt
2019,Nova Scotia,3748,Coal Production,0.2,Mt
2019,Nova Scotia,3749,"Light Manufacturing, Construction and Forest Resources",0.47,Mt
2019,Nunavut,3750,Territorial Inventory Total,0.73,Mt
2019,Nunavut,3751,Electricity,x,Mt
2019,Nunavut,3752,Transport,0.5,Mt
2019,Nunavut,3753,Heavy Industry,0.02,Mt
2019,Nunavut,3754,Buildings,0.01,Mt
2019,Nunavut,3755,Waste,0.03,Mt
2019,Nunavut,3756,"Light Manufacturing, Construction and Forest Resources",x,Mt
2019,Ontario,3757,Provincial Inventory Total,165.51,Mt
2019,Ontario,3758,Oil and Gas,7.95,Mt
2019,Ontario,3759,Electricity,3.36,Mt
2019,Ontario,3760,Transport,58.33,Mt
2019,Ontario,3761,Heavy Industry,27.98,Mt
2019,Ontario,3762,Buildings,39.19,Mt
2019,Ontario,3763,Agriculture,11.98,Mt
2019,Ontario,3764,Waste,7.64,Mt
2019,Ontario,3765,"Light Manufacturing, Construction and Forest Resources",9.08,Mt
2019,Prince Edward Island,3766,Provincial Inventory Total,1.66,Mt
2019,Prince Edward Island,3767,Oil and Gas,0,Mt
2019,Prince Edward Island,3768,Electricity,0,Mt
2019,Prince Edward Island,3769,Transport,0.77,Mt
2019,Prince Edward Island,3770,Heavy Industry,0.01,Mt
2019,Prince Edward Island,3771,Buildings,0.32,Mt
2019,Prince Edward Island,3772,Agriculture,0.35,Mt
2019,Prince Edward Island,3773,Waste,0.09,Mt
2019,Prince Edward Island,3774,"Light Manufacturing, Construction and Forest Resources",0.11,Mt
2019,Quebec,3775,Provincial Inventory Total,83.59,Mt
2019,Quebec,3776,Oil and Gas,2.33,Mt
2019,Quebec,3777,Electricity,0.28,Mt
2019,Quebec,3778,Transport,34.1,Mt
2019,Quebec,3779,Heavy Industry,17.4,Mt
2019,Quebec,3780,Buildings,10.46,Mt
2019,Quebec,3781,Agriculture,8.79,Mt
2019,Quebec,3782,Waste,5.97,Mt
2019,Quebec,3783,"Light Manufacturing, Construction and Forest Resources",4.27,Mt
2019,Saskatchewan,3784,Provincial Inventory Total,78.02,Mt
2019,Saskatchewan,3785,Oil and Gas,26.52,Mt
2019,Saskatchewan,3786,Electricity,14.83,Mt
2019,Saskatchewan,3787,Transport,11.06,Mt
2019,Saskatchewan,3788,Heavy Industry,3.75,Mt
2019,Saskatchewan,3789,Buildings,4.22,Mt
2019,Saskatchewan,3790,Agriculture,15.56,Mt
2019,Saskatchewan,3791,Waste,1.41,Mt
2019,Saskatchewan,3792,Coal Production,0.03,Mt
2019,Saskatchewan,3793,"Light Manufacturing, Construction and Forest Resources",0.64,Mt
2019,Yukon,3794,Territorial Inventory Total,0.69,Mt
2019,Yukon,3795,Oil and Gas,0,Mt
2019,Yukon,3796,Electricity,0.05,Mt
2019,Yukon,3797,Transport,0.52,Mt
2019,Yukon,3798,Heavy Industry,0.03,Mt
2019,Yukon,3799,Buildings,0.04,Mt
2019,Yukon,3800,Waste,0.04,Mt
2019,Yukon,3801,"Light Manufacturing, Construction and Forest Resources",0.02,Mt
2020,Alberta,3802,Provincial Inventory Total,256.46,Mt
2020,Alberta,3803,Oil and Gas,132.83,Mt
2020,Alberta,3804,Electricity,29.3,Mt
2020,Alberta,3805,Transport,28.13,Mt
2020,Alberta,3806,Heavy Industry,17.7,Mt
2020,Alberta,3807,Buildings,20.68,Mt
2020,Alberta,3808,Agriculture,19.41,Mt
2020,Alberta,3809,Waste,5.27,Mt
2020,Alberta,3810,Coal Production,0.32,Mt
2020,Alberta,3811,"Light Manufacturing, Construction and Forest Resources",2.82,Mt
2020,British Columbia,3812,Provincial Inventory Total,61.75,Mt
2020,British Columbia,3813,Oil and Gas,12.77,Mt
2020,British Columbia,3814,Electricity,0.25,Mt
2020,British Columbia,3815,Transport,23.39,Mt
2020,British Columbia,3816,Heavy Industry,5.53,Mt
2020,British Columbia,3817,Buildings,8.66,Mt
2020,British Columbia,3818,Agriculture,3.04,Mt
2020,British Columbia,3819,Waste,3.48,Mt
2020,British Columbia,3820,Coal Production,1.89,Mt
2020,British Columbia,3821,"Light Manufacturing, Construction and Forest Resources",2.72,Mt
2020,Canada,3822,National Inventory Total,672.35,Mt
2020,Canada,3823,Oil and Gas,178.8,Mt
2020,Canada,3824,Electricity,56.18,Mt
2020,Canada,3825,Transport,159.17,Mt
2020,Canada,3826,Heavy Industry,71.8,Mt
2020,Canada,3827,Buildings,87.76,Mt
2020,Canada,3828,Agriculture,68.65,Mt
2020,Canada,3829,Waste,27.36,Mt
2020,Canada,3830,Coal Production,2.28,Mt
2020,Canada,3831,"Light Manufacturing, Construction and Forest Resources",20.35,Mt
2020,Manitoba,3832,Provincial Inventory Total,21.67,Mt
2020,Manitoba,3833,Oil and Gas,0.89,Mt
2020,Manitoba,3834,Electricity,0.04,Mt
2020,Manitoba,3835,Transport,6.76,Mt
2020,Manitoba,3836,Heavy Industry,1.25,Mt
2020,Manitoba,3837,Buildings,3.04,Mt
2020,Manitoba,3838,Agriculture,7.34,Mt
2020,Manitoba,3839,Waste,1.38,Mt
2020,Manitoba,3840,"Light Manufacturing, Construction and Forest Resources",0.97,Mt
2020,New Brunswick,3841,Provincial Inventory Total,12.44,Mt
2020,New Brunswick,3842,Oil and Gas,3.36,Mt
2020,New Brunswick,3843,Electricity,2.91,Mt
2020,New Brunswick,3844,Transport,3.2,Mt
2020,New Brunswick,3845,Heavy Industry,0.55,Mt
2020,New Brunswick,3846,Buildings,0.98,Mt
2020,New Brunswick,3847,Agriculture,0.45,Mt
2020,New Brunswick,3848,Waste,0.67,Mt
2020,New Brunswick,3849,"Light Manufacturing, Construction and Forest Resources",0.33,Mt
2020,Newfoundland and Labrador,3850,Provincial Inventory Total,9.5,Mt
2020,Newfoundland and Labrador,3851,Oil and Gas,2.09,Mt
2020,Newfoundland and Labrador,3852,Electricity,0.96,Mt
2020,Newfoundland and Labrador,3853,Transport,3.89,Mt
2020,Newfoundland and Labrador,3854,Heavy Industry,0.74,Mt
2020,Newfoundland and Labrador,3855,Buildings,0.83,Mt
2020,Newfoundland and Labrador,3856,Agriculture,0.09,Mt
2020,Newfoundland and Labrador,3857,Waste,0.66,Mt
2020,Newfoundland and Labrador,3858,"Light Manufacturing, Construction and Forest Resources",0.25,Mt
2020,Northwest Territories,3859,Territorial Inventory Total,1.4,Mt
2020,Northwest Territories,3860,Oil and Gas,0.06,Mt
2020,Northwest Territories,3861,Electricity,x,Mt
2020,Northwest Territories,3862,Transport,0.64,Mt
2020,Northwest Territories,3863,Heavy Industry,0.28,Mt
2020,Northwest Territories,3864,Buildings,0.31,Mt
2020,Northwest Territories,3865,Waste,0.04,Mt
2020,Northwest Territories,3866,"Light Manufacturing, Construction and Forest Resources",x,Mt
2020,Nova Scotia,3867,Provincial Inventory Total,14.6,Mt
2020,Nova Scotia,3868,Oil and Gas,0.02,Mt
